time,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed,yaw,qx,qz,roll,qw,qy,pitch,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x,mag_z,mag_y,mag_x,relativeAltitude,pressure,grav_z,grav_y,grav_x
2025-07-08 14:13:05+00:00,52.3068237612024,0.3080157138848601,-1.0,40.032194689735306,86.85523226950318,-1.0,2.819941094210521,4.029364438188564,-75.22155884500914,0.0,1.1128502607347803,0.1179946078929285,-0.597174194952253,-0.9862136812893328,0.5520131239340926,-0.5695623091348876,-0.9454766204155411,-1.4479535136036574,4.3588982139799,1.135838961290121,0.967277817428112,-0.2290686000138521,-0.6936331592034548,-23.28577537536621,-14.074665832519532,-27.78906097412109,0.013214111328125,1007.6234436035156,3.165958799817115,7.945921127198934,4.783383066384642
2025-07-08 14:13:06+00:00,52.529785186983645,0.3080157138848601,-1.0,40.03219472364808,87.07819369528443,-1.0,3.612380147600505,4.029364438188564,-75.22155868817914,0.0,2.466842492112639,0.0107984170075955,-0.921780193757606,-0.1363580544829556,0.3071964041407318,-0.2314890761930898,-0.4507304276836659,8.926436606499554,3.218974116881042,0.8382099975674413,-1.7244539082050323,-2.3265688955783843,0.0656519018113613,-31.62224636077881,-17.43045883178711,-40.93931732177735,-0.0026397705078125,1007.6251220703124,8.732413449950814,4.2718298206666105,1.1963268536842055
2025-07-08 14:13:23+00:00,48.58026126027107,0.8273451623373251,-1.0,40.03219422422369,83.12866976857185,-1.0,4.748651530191761,4.029364438188565,-75.22152981727871,0.0,1.0828009097346234,0.2002820706109735,-0.6700046515077955,-1.436428604964118,0.2326095241778193,-0.6759205643969497,-1.5241607725035684,0.226042464003131,9.734000943374634,0.5492747046285681,0.0995634611696004,0.0017564243869856,0.1192814104259013,71.98664474487305,-64.09481201171874,24.8426513671875,0.1374015808105468,1007.6084899902344,0.059156555655382,9.795959036185442,0.4518076559379696
2025-07-08 14:13:40+00:00,46.14497022796422,1.1952912538973923,102.5490861394552,40.0322163943803,80.693378736265,0.6741373656763295,5.5097275791284375,3.907456822335542,-75.22152959708026,0.9341873730280692,1.7346281398330905,0.0340451333474762,-0.7140361271014148,-1.1760503836583474,0.1284762444532611,-0.6873144636307548,-1.4316811282018012,-0.1156399876779504,9.65873270261377,0.5568763131658733,-0.3867543011903763,0.1264819532632827,-0.1439027465879916,-4.961871719360351,-46.57566680908203,-12.007913208007812,0.1347579956054687,1007.6087951660156,0.516957220000159,9.71152911623001,1.25484213083107
2025-07-08 14:13:41+00:00,45.695389351807535,1.2855923013218824,57.5152601165371,40.03224083333832,80.24379786010832,351.8069345178409,5.412927916728906,3.765752742282391,-75.22153028668299,1.7924076725801767,1.0566178875367704,0.2382251997203413,-0.6433910515292809,-1.2688025945241346,0.3219996833130113,-0.6523533089590972,-1.451539027692622,0.0740705371425859,9.729961020334065,0.3659087301824242,0.1033831387758254,0.2592956319451332,0.0698045657947658,-5.739261245727539,-46.3387939453125,-9.069384765625,-0.0660552978515625,1007.6329040527344,0.3465738164773024,9.736967158156038,1.113886942155473
2025-07-08 14:13:55.900000+00:00,42.28293574973941,1.190275341330859,82.72503027218022,40.03251766598568,76.83134425804019,325.4457373854968,5.112704850132729,3.84148692296482,-75.22179205316827,1.1658952263465738,2.0260460311681228,0.2625840912580428,-0.7073215412211677,-0.1351909677137808,0.3946740143196733,-0.5243831545778466,-1.2503209265349624,1.3550432039421796,10.229690177328289,0.1731456786169484,0.0005259492318145,0.0333455968648194,0.0364241801202296,-19.319944763183592,-47.06891174316407,-64.4820770263672,-4.262062072753906,1008.1346893310548,3.061077598759234,9.307345498158634,0.4163760286509245
2025-07-08 14:13:56.900000+00:00,41.63055231887847,1.1768392078431986,27.12197054225147,40.03255381834958,76.17896082717925,321.7407287467712,5.05252956742731,3.7076724247028254,-75.2218271665618,3.510352885640072,2.0134751036837324,0.2744238663225922,-0.6977895200453477,-0.1278103142320086,0.3964253018003931,-0.5297435496035903,-1.276050860239318,1.2287339272519948,9.99233489334017,0.315391213977076,-0.0071053015999495,0.0070487146265804,-0.0098056786344386,-18.087007522583008,-50.87053680419922,-66.56395111083984,-4.417957305908203,1008.1533813476562,2.825556135295629,9.383748821977075,0.3631137109027244
2025-07-08 14:14:12.900000+00:00,35.6470326827839,1.300623055664389,180.0,40.03308594227968,70.19544119108468,319.9281005859375,3.5166243332360976,3.0,-75.22237938287945,1.9272602243881287,-2.972742319649249,-0.1259876711710525,-0.7467197774952681,-0.1888996262070469,-0.1249273618350729,-0.6410264455260268,-1.4211765346856045,0.4914697019494324,9.866056362501382,0.5554397063181269,-0.0345220135524868,-0.2653842851519584,0.0117289310786872,-11.576077651977538,-52.91977691650391,-59.307420349121095,-9.406658172607422,1008.750457763672,1.4357989800425617,9.697086574023068,0.2744825873575731
2025-07-08 14:14:13.900000+00:00,35.31791698653251,1.2753266896825652,27.330769294746787,40.03311694683066,69.86632549483329,56.139259338378906,3.4853113377855043,3.0,-75.22226349008032,3.780262993984396,-2.700734902061533,-0.1810463324409105,-0.7281340518307264,-0.1026809852648434,-0.1976535151541565,-0.6308499786336743,-1.4311104632237,0.3362955214636026,10.09390878186792,0.5658845982902263,-0.0331059928983449,-0.1418292313814163,0.007339177338872,-8.812903594970702,-53.285536193847655,-58.367225646972656,-9.04201889038086,1008.7066650390624,1.3582014487773924,9.711130530753431,0.139960835656165
2025-07-08 14:14:30.900000+00:00,44.69056255649775,1.2782692641733078,42.81160289192939,40.03379179132124,79.23897106479853,49.94174575805664,3.3024857303395487,3.0,-75.22097197555236,2.4177739876513105,-2.401009518934506,-0.1648293320780491,-0.7555151434091157,0.1455062839272944,-0.2460361997911673,-0.58437516204102,-1.3020952509286032,2.3643938202612103,9.46077740886092,-0.4178180952984466,0.0029003822477534,0.0028483961010351,0.0073178762104361,-14.913175582885742,-53.9282455444336,-28.71117706298828,0.61566162109375,1007.5511169433594,2.575951055291444,9.454753326265813,-0.3774851058359071
