time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1691185678581011000,0.005010986328125,0,0.19449444115161896,3,4.175127029418945,0,0,19.209774887863908,-75.2952130656656,40.10469331426311
1691185679581042000,1.0050419921875,0,0.20067380368709564,3,4.162840366363525,0,0,19.258345847019612,-75.2952129788679,40.104693321904634
1691185680581056000,2.005055908203125,0,0.19214540719985962,3,4.135214805603027,0,0,19.273839312579863,-75.29521283405896,40.1046932732558
1691185681581059000,3.00505908203125,0,0.19121114909648895,3,4.155078887939453,0,0,19.280423898282386,-75.29521265972929,40.10469320239162
1691185682581100000,4.00510009765625,0,0.1941673904657364,3,4.170080184936523,0,0,19.2821820086318,-75.29521250310809,40.10469315489073
1691185683581078000,5.005078125,0,0.1935833841562271,3,4.1892266273498535,0,0,19.304741939671413,-75.29521233919436,40.10469312679129
1691185684581100000,6.00510009765625,0,0.19855836033821106,3,4.189599514007568,0,0,19.316612456173797,-75.29521218086757,40.10469310427226
1691185685581118000,7.005117919921875,0,0.19060641527175903,3,4.158073902130127,0,0,19.322113741608685,-75.29521198603828,40.104693063735105
1691185686581215000,8.005215087890624,0,0.18335166573524475,3,4.052463531494141,0,0,19.375239365863198,-75.29521175457046,40.10469303924066
1691185687581141000,9.00514111328125,0,0.180302694439888,3,3.9933643341064453,0,0,19.448598444645175,-75.29521153423103,40.10469305417022
1691185688581163000,10.0051630859375,0,0.17918388545513153,3,3.988783359527588,0,0,19.50365962028502,-75.2952113285553,40.10469303079463
1691185689581164000,11.0051640625,0,0.1819773018360138,3,3.9796600341796875,0,0,19.54045986046672,-75.2952111130312,40.10469298401406
1691185690581187000,12.00518701171875,0,0.1825624704360962,3,3.969794511795044,0,0,19.576852605819692,-75.29521092891152,40.104692938766114
1691185691581220000,13.00522021484375,0,0.1824527531862259,3,3.9374477863311768,0,0,19.588397907482314,-75.29521075293756,40.10469284396554
1691185692581255000,14.0052548828125,0,0.18781596422195435,3,3.905700445175171,0,0,19.6402200024945,-75.29521052727941,40.10469277314943
1691185693581223000,15.005222900390624,0,0.19021612405776978,3,3.9252097606658936,0,0,19.690480354354566,-75.29521032329339,40.10469270406852
1691185694581233000,16.00523291015625,0,0.19015400111675262,3,3.9453444480895996,0,0,19.755835688045583,-75.29521015564089,40.10469266600023
1691185695581260000,17.005260009765625,0,0.18616695702075958,3,3.9943435192108154,0,0,19.812963195988196,-75.29521002774402,40.10469265374149
1691185696581264000,18.005263916015625,0,0.18258437514305115,3,4.080314636230469,0,0,19.830817099771867,-75.29520993040217,40.104692672607854
1691185697581371000,19.005370849609374,0,0.17414453625679016,3,4.183341979980469,0,0,19.870548583078524,-75.29520985006675,40.10469271160371
1691185698581301000,20.005301025390626,0,20,3,4.256265163421631,0,0,19.899451712173022,-75.2952063374384,40.10469397616352
1691185699581318000,21.00531787109375,11.540070533752441,0.15581876039505005,3,4.167703628540039,0.8012236952781677,68.57951354980469,19.966509539023267,-75.2951987228736,40.104697243008324
1691185700581361000,22.00536083984375,4.713590621948242,0.15727674961090088,3,3.9192352294921875,1.9972025156021118,86.29883575439453,20.053259822394676,-75.29518538676457,40.1047001471485
1691185701581382000,23.0053818359375,3.081317663192749,0.16422219574451447,3,3.7457892894744873,3.1614909172058105,106.45452880859375,20.02084705046547,-75.29514992864267,40.104698892885224
1691185702581330000,24.005329833984376,3.037085771560669,0.19509699940681458,3,3.7457828521728516,3.721066474914551,128.6365966796875,19.89661566493483,-75.29510022774306,40.104685461427465
1691185703581344000,25.005343994140624,2.5457990169525146,0.2512420415878296,3,3.745776414871216,4.9099860191345215,148.13304138183594,20.0115785966832,-75.29506175688957,40.10465464066416
1691185704581359000,26.005359130859375,1.678720235824585,0.17372971773147583,3,3.745769500732422,5.913686752319336,156.65850830078125,19.78148289034005,-75.29502901149193,40.10460379415546
1691185705581385000,27.005385009765625,1.4126123189926147,0.1570926308631897,3,3.745762825012207,6.450323581695557,151.50564575195312,19.86701535540485,-75.29499627598716,40.10454604953625
1691185706581406000,28.005406005859374,1.4109485149383545,0.16603276133537292,3,3.745755195617676,6.7337260246276855,144.5440216064453,19.970813510029405,-75.29495544741035,40.104487521844916
1691185707581399000,29.00539892578125,1.3292021751403809,0.16632485389709473,3,3.7457480430603027,7.111144542694092,142.13682556152344,20.1267813115986,-75.2949049447916,40.10443223600971
1691185708581420000,30.005419921875,1.296514868736267,0.1703343540430069,3,3.7457408905029297,7.479968070983887,142.58291625976562,20.0021599123694,-75.29484870241998,40.10437521359822
1691185709581435000,31.005434814453125,1.1434801816940308,0.16205903887748718,3,3.7457337379455566,8.112476348876953,142.86598205566406,19.920374974218017,-75.29478960553834,40.10431390729188
1691185710581453000,32.005453125,2.0898776054382324,0.3104952573776245,3,3.9847464561462402,8.47749137878418,144.73291015625,19.836900812782435,-75.29472691624923,40.104248431867745
1691185711581446000,33.00544580078125,2.1129417419433594,0.3174760639667511,3,4.142367362976074,8.523274421691895,145.12103271484375,19.84653074660428,-75.29466668876141,40.10417931375405
1691185712581454000,34.0054541015625,2.2151598930358887,0.31662216782569885,3,4.24483585357666,8.127802848815918,145.35472106933594,19.59258180529075,-75.2946092836717,40.10411221757388
1691185713581514000,35.00551391601562,2.310063123703003,0.29188740253448486,3,4.257369041442871,7.232879638671875,144.75732421875,19.341075317028476,-75.29455546774709,40.1040513996129
